id,code,accounting_id,name,initial_balance,final_balance,debit_movement,credit_movement,third_party_type_id,third_party_id,year,month
3669,2.0,2,Pasivos,5375533.6176,1253470.6384,0.0,1253470.6384,PayrollProvider,10,2024,6
3670,2.0,2,Pasivos,17853132.6,2906537.8,190960.0,3097497.8,Employee,9,2024,6
3671,2.0,2,Pasivos,2685375.0,298375.0,0.0,298375.0,PayrollProvider,98,2024,6
3672,2.0,2,Pasivos,1867320.0,360607.6596,0.0,360607.6596,PayrollProvider,29,2024,6
3673,2.0,2,Pasivos,6187424.6816,983264.6816,0.0,983264.6816,PayrollProvider,14,2024,6
3674,2.0,2,Pasivos,11643955.2,1897309.2,120000.0,2017309.2,Employee,12,2024,6
3675,2.0,2,Pasivos,1687500.0,187500.0,0.0,187500.0,PayrollProvider,111,2024,6
3676,2.0,2,Pasivos,540000.0,60000.0,0.0,60000.0,PayrollProvider,17,2024,6
3677,2.0,2,Pasivos,4432000.0,576000.0,0.0,576000.0,PayrollProvider,13,2024,6
3678,2.0,2,Pasivos,26344375.2,4286689.2,288000.0,4574689.2,Employee,13,2024,6
3679,2.0,2,Pasivos,8003450.52125,887500.0,0.0,887500.0,PayrollProvider,101,2024,6
3680,2.0,2,Pasivos,13894400.0,1184000.0,0.0,1184000.0,PayrollProvider,8,2024,6
3681,2.0,2,Pasivos,13464007.2,2193137.2,140800.0,2333937.2,Employee,14,2024,6
3682,2.0,2,Pasivos,1980000.0,220000.0,0.0,220000.0,PayrollProvider,95,2024,6
3683,2.0,2,Pasivos,633600.0,70400.0,0.0,70400.0,PayrollProvider,28,2024,6
3684,2.0,2,Pasivos,4451755.2,759509.2,40000.0,799509.2,Employee,18,2024,6
3685,2.0,2,Pasivos,562500.0,62500.0,0.0,62500.0,PayrollProvider,81,2024,6
3686,2.0,2,Pasivos,720000.0,80000.0,0.0,80000.0,PayrollProvider,9,2024,6
3687,2.0,2,Pasivos,20744215.2,3376449.2,224000.0,3600449.2,Employee,20,2024,6
3688,2.0,2,Pasivos,3150000.0,350000.0,0.0,350000.0,PayrollProvider,76,2024,6
3689,2.0,2,Pasivos,8071855.2,1328409.2,80000.0,1408409.2,Employee,22,2024,6
3690,2.0,2,Pasivos,3655000.0,125000.0,0.0,125000.0,PayrollProvider,107,2024,6
3691,2.0,2,Pasivos,1625104.1668,180000.0,0.0,180000.0,PayrollProvider,43,2024,6
3692,2.0,2,Pasivos,18644155.2,3035109.2,200000.0,3235109.2,Employee,25,2024,6
3693,2.0,2,Pasivos,3337500.0,575000.0,0.0,575000.0,PayrollProvider,86,2024,6
3694,2.0,2,Pasivos,3600000.0,400000.0,0.0,400000.0,PayrollProvider,12,2024,6
3695,2.0,2,Pasivos,17636126.4,2871266.0,188480.0,3059746.0,Employee,28,2024,6
3696,2.0,2,Pasivos,848160.0,94240.0,0.0,94240.0,PayrollProvider,42,2024,6
3697,2.0,2,Pasivos,25713420.8564,4172909.2,280000.0,4452909.2,Employee,32,2024,6
3698,2.0,2,Pasivos,35589080.78,5101624.6,352000.0,5453624.6,Employee,34,2024,6
3699,2.0,2,Pasivos,5159978.4,2579989.2,168000.0,2747989.2,Employee,35,2024,6
3700,2.0,2,Pasivos,1669805.6392,1669805.6392,411205.3408,2081010.98,Employee,36,2024,6
3701,2.0,2,Pasivos,0.0,3110935.3308,1024255.3192,4135190.65,Employee,37,2024,6
3702,2.0,2,Pasivos,0.0,397273.93625,0.0,397273.93625,PayrollProvider,88,2024,6
3703,2.0,2,Pasivos,21539306.5,1200000.0,228000.0,1428000.0,Contact,117,2024,6
3704,2.0,2,Pasivos,9500.0,1005700.0,190000.0,1195700.0,Contact,13,2024,6
3705,2.0,2,Pasivos,0.0,95000.0,0.0,95000.0,Contact,243,2024,6
3706,2.0,2,Pasivos,-4426000.0,7500000.0,1425000.0,8925000.0,Contact,130,2024,6
3707,2.0,2,Pasivos,50090481789.0,750000.0,142500.0,892500.0,Contact,106,2024,6
3708,2.0,2,Pasivos,0.0,1400000.0,266000.0,1666000.0,Contact,244,2024,6
3709,2.0,2,Pasivos,131210.0,114000.0,0.0,114000.0,Contact,80,2024,6
3710,2.0,2,Pasivos,0.0,834874.6,52000.0,886874.6,Employee,38,2024,6
3711,2.0,2,Pasivos,0.0,81250.0,0.0,81250.0,PayrollProvider,114,2024,6
3712,2.0,2,Pasivos,0.0,9464000.0,276000.0,9740000.0,Contact,245,2024,6
3713,2.0,2,Pasivos,0.0,0.0,21000.0,21000.0,Contact,246,2024,6
3714,2.0,2,Pasivos,20329553.2661,41800.0,0.0,41800.0,Contact,34,2024,6
3715,2.0,2,Pasivos,3000000.0,1500000.0,285000.0,1785000.0,Contact,227,2024,6
3716,2.0,2,Pasivos,576650315.25,-1538600.0,13800000.0,12261400.0,Contact,1,2024,6
3717,4.0,4,Ingresos,0.0,800000.0,0.0,800000.0,Contact,242,2024,6
3718,4.0,4,Ingresos,0.0,500000.0,0.0,500000.0,Contact,243,2024,6
3719,4.0,4,Ingresos,11219000.0,600000.0,0.0,600000.0,Contact,80,2024,6
3720,4.0,4,Ingresos,0.0,50000000.0,0.0,50000000.0,Contact,245,2024,6
3721,4.0,4,Ingresos,0.0,0.0,700000.0,700000.0,Contact,246,2024,6
3722,4.0,4,Ingresos,115161859.25,220000.0,0.0,220000.0,Contact,34,2024,6
3723,4.0,4,Ingresos,210000.0,30000.0,0.0,30000.0,Contact,13,2024,6
3724,4.0,4,Ingresos,510053000.0,60000.0,0.0,60000.0,Contact,1,2024,6
3725,5.0,5,Gastos,13857487.2,1603257.2,1603257.2,0.0,Employee,3,2024,6
3726,5.0,5,Gastos,1381733.595361,205806.829815,205806.829815,0.0,PayrollProvider,66,2024,6
3727,5.0,5,Gastos,6899606.59645,982974.3621,982974.3621,0.0,PayrollProvider,71,2024,6
3728,5.0,5,Gastos,7227616.6672,1087200.0,1087200.0,0.0,PayrollProvider,7,2024,6
3729,5.0,5,Gastos,1719536.1704,304336.1704,304336.1704,0.0,PayrollProvider,30,2024,6
3730,5.0,5,Gastos,4661522.8062,1111187.8725,1111187.8725,0.0,PayrollProvider,116,2024,6
3731,5.0,5,Gastos,3107681.8708,740791.915,740791.915,0.0,Employee,115,2024,6
3732,5.0,5,Gastos,28323790.27,2991549.2,2991549.2,0.0,Employee,8,2024,6
3733,5.0,5,Gastos,4797090.2132,940102.9788,940102.9788,0.0,PayrollProvider,10,2024,6
3734,5.0,5,Gastos,3353323.4044,412000.0,412000.0,0.0,PayrollProvider,38,2024,6
3735,5.0,5,Gastos,27305652.6,3097497.8,3097497.8,0.0,Employee,9,2024,6
3736,5.0,5,Gastos,2398935.0,202895.0,202895.0,0.0,PayrollProvider,98,2024,6
3737,5.0,5,Gastos,5635848.5112,737448.5112,737448.5112,0.0,PayrollProvider,14,2024,6
3738,5.0,5,Gastos,1867320.0,360607.6596,360607.6596,0.0,PayrollProvider,29,2024,6
3739,5.0,5,Gastos,17583955.2,2017309.2,2017309.2,0.0,Employee,12,2024,6
3740,5.0,5,Gastos,1507500.0,127500.0,127500.0,0.0,PayrollProvider,111,2024,6
3741,5.0,5,Gastos,4084000.0,432000.0,432000.0,0.0,PayrollProvider,13,2024,6
3742,5.0,5,Gastos,540000.0,60000.0,60000.0,0.0,PayrollProvider,17,2024,6
3743,5.0,5,Gastos,40600375.2,4574689.2,4574689.2,0.0,Employee,13,2024,6
3744,5.0,5,Gastos,7151450.52125,603500.0,603500.0,0.0,PayrollProvider,101,2024,6
3745,5.0,5,Gastos,12830400.0,888000.0,888000.0,0.0,PayrollProvider,8,2024,6
3746,5.0,5,Gastos,20433607.2,2333937.2,2333937.2,0.0,Employee,14,2024,6
3747,5.0,5,Gastos,1768800.0,149600.0,149600.0,0.0,PayrollProvider,95,2024,6
3748,5.0,5,Gastos,633600.0,70400.0,70400.0,0.0,PayrollProvider,28,2024,6
3749,5.0,5,Gastos,6623755.2,799509.2,799509.2,0.0,Employee,18,2024,6
3750,5.0,5,Gastos,502500.0,42500.0,42500.0,0.0,PayrollProvider,81,2024,6
3751,5.0,5,Gastos,660000.0,60000.0,60000.0,0.0,PayrollProvider,9,2024,6
3752,5.0,5,Gastos,31832215.2,3600449.2,3600449.2,0.0,Employee,20,2024,6
3753,5.0,5,Gastos,2814000.0,238000.0,238000.0,0.0,PayrollProvider,76,2024,6
3754,5.0,5,Gastos,12103855.2,1408409.2,1408409.2,0.0,Employee,22,2024,6
3755,5.0,5,Gastos,3359000.0,85000.0,85000.0,0.0,PayrollProvider,107,2024,6
3756,5.0,5,Gastos,1625104.1668,180000.0,180000.0,0.0,PayrollProvider,43,2024,6
3757,5.0,5,Gastos,28544155.2,3235109.2,3235109.2,0.0,Employee,25,2024,6
3758,5.0,5,Gastos,2869500.0,391000.0,391000.0,0.0,PayrollProvider,86,2024,6
3759,5.0,5,Gastos,3300000.0,300000.0,300000.0,0.0,PayrollProvider,12,2024,6
3760,5.0,5,Gastos,26965886.4,3059746.0,3059746.0,0.0,Employee,28,2024,6
3761,5.0,5,Gastos,848160.0,94240.0,94240.0,0.0,PayrollProvider,42,2024,6
3762,5.0,5,Gastos,39593837.53,4452909.2,4452909.2,0.0,Employee,32,2024,6
3763,5.0,5,Gastos,35809666.8,5453624.6,5453624.6,0.0,Employee,34,2024,6
3764,5.0,5,Gastos,5495978.4,2747989.2,2747989.2,0.0,Employee,35,2024,6
3765,5.0,5,Gastos,1777677.98,1777677.98,1777677.98,0.0,Employee,36,2024,6
3766,5.0,5,Gastos,0.0,3365190.65,3365190.65,0.0,Employee,37,2024,6
3767,5.0,5,Gastos,0.0,270146.27665,270146.27665,0.0,PayrollProvider,88,2024,6
3768,5.0,5,Gastos,0.0,886874.6,886874.6,0.0,Employee,38,2024,6
3769,5.0,5,Gastos,0.0,55250.0,55250.0,0.0,PayrollProvider,114,2024,6
3770,5.0,5,Gastos,0.0,1000000.0,1000000.0,0.0,Employee,1,2024,6
3771,6.0,6,Costos De Ventas,0.0,3000000.0,3000000.0,0.0,Contact,242,2024,6
3772,6.0,6,Costos De Ventas,0.0,500000.0,500000.0,0.0,Contact,243,2024,6
3773,6.0,6,Costos De Ventas,10922124.0,600000.0,600000.0,0.0,Contact,80,2024,6
3774,6.0,6,Costos De Ventas,0.0,10000000.0,10000000.0,0.0,Contact,245,2024,6
3775,6.0,6,Costos De Ventas,0.0,0.0,500000.0,500000.0,Contact,246,2024,6
3776,6.0,6,Costos De Ventas,143988075730.81454,208787.209303,208787.209303,0.0,Contact,34,2024,6
3777,6.0,6,Costos De Ventas,865377.99043,20000.0,20000.0,0.0,Contact,13,2024,6
3778,6.0,6,Costos De Ventas,825995395339.3093,40000.0,40000.0,0.0,Contact,1,2024,6
3779,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,800000.0,800000.0,0.0,Contact,242,2024,6
3780,1.1,11,Efectivo Y Equivalentes Del Efectivo,165483871.1,4109735.0,4109735.0,0.0,Contact,142,2024,6
3781,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,250000.0,250000.0,0.0,Contact,243,2024,6
3782,1.1,11,Efectivo Y Equivalentes Del Efectivo,76654328.86,714000.0,714000.0,0.0,Contact,80,2024,6
3783,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,721000.0,721000.0,0.0,Contact,246,2024,6
3784,1.1,11,Efectivo Y Equivalentes Del Efectivo,81473165.7,261800.0,261800.0,0.0,Contact,34,2024,6
3785,1.1,11,Efectivo Y Equivalentes Del Efectivo,93724865.44,7770700.0,7770700.0,0.0,Contact,13,2024,6
3786,1.1,11,Efectivo Y Equivalentes Del Efectivo,354266063.35,-11478600.0,71400.0,11550000.0,Contact,1,2024,6
3787,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,-1000000.0,0.0,1000000.0,Employee,1,2024,6
3788,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,-236000.0,0.0,236000.0,Contact,245,2024,6
3789,1.3,13,Cuentas Por Cobrar,0.0,0.0,800000.0,800000.0,Contact,242,2024,6
3790,1.3,13,Cuentas Por Cobrar,-60217439.935,-4109735.0,0.0,4109735.0,Contact,142,2024,6
3791,1.3,13,Cuentas Por Cobrar,0.0,345000.0,595000.0,250000.0,Contact,243,2024,6
3792,1.3,13,Cuentas Por Cobrar,-65304118.86,0.0,714000.0,714000.0,Contact,80,2024,6
3793,1.3,13,Cuentas Por Cobrar,0.0,59500000.0,59500000.0,0.0,Contact,245,2024,6
3794,1.3,13,Cuentas Por Cobrar,0.0,-721000.0,721000.0,1442000.0,Contact,246,2024,6
3795,1.3,13,Cuentas Por Cobrar,54018246.8161,0.0,261800.0,261800.0,Contact,34,2024,6
3796,1.3,13,Cuentas Por Cobrar,-93505365.44,-7735000.0,35700.0,7770700.0,Contact,13,2024,6
3797,1.3,13,Cuentas Por Cobrar,-351993983.1,0.0,71400.0,71400.0,Contact,1,2024,6
3798,1.4,14,Inventarios,0.0,225000.0,225000.0,0.0,Contact,153,2024,6
3799,1.4,14,Inventarios,0.0,-3000000.0,0.0,3000000.0,Contact,242,2024,6
3800,1.4,14,Inventarios,25468888.0,1200000.0,1200000.0,0.0,Contact,117,2024,6
3801,1.4,14,Inventarios,-865377.99043,980000.0,1000000.0,20000.0,Contact,13,2024,6
3802,1.4,14,Inventarios,0.0,-500000.0,0.0,500000.0,Contact,243,2024,6
3803,1.4,14,Inventarios,2000000.0,7500000.0,7500000.0,0.0,Contact,130,2024,6
3804,1.4,14,Inventarios,50090727789.0,750000.0,750000.0,0.0,Contact,106,2024,6
3805,1.4,14,Inventarios,0.0,1400000.0,1400000.0,0.0,Contact,244,2024,6
3806,1.4,14,Inventarios,-10922124.0,-600000.0,0.0,600000.0,Contact,80,2024,6
3807,1.4,14,Inventarios,0.0,-9800000.0,200000.0,10000000.0,Contact,245,2024,6
3808,1.4,14,Inventarios,0.0,0.0,500000.0,500000.0,Contact,246,2024,6
3809,1.4,14,Inventarios,-143988075730.81454,-208787.209303,0.0,208787.209303,Contact,34,2024,6
3810,1.4,14,Inventarios,3015000.0,1500000.0,1500000.0,0.0,Contact,227,2024,6
3811,1.4,14,Inventarios,-825928531339.3093,9960000.0,10000000.0,40000.0,Contact,1,2024,6
3812,2.2,22,Proveedores,0.0,267750.0,0.0,267750.0,Contact,153,2024,6
3813,2.2,22,Proveedores,26302395.22,1428000.0,0.0,1428000.0,Contact,117,2024,6
3814,2.2,22,Proveedores,0.0,1190000.0,0.0,1190000.0,Contact,13,2024,6
3815,2.2,22,Proveedores,-4426000.0,8925000.0,0.0,8925000.0,Contact,130,2024,6
3816,2.2,22,Proveedores,59607130279.74,892500.0,0.0,892500.0,Contact,106,2024,6
3817,2.2,22,Proveedores,0.0,1666000.0,0.0,1666000.0,Contact,244,2024,6
3818,2.2,22,Proveedores,3075000.0,1785000.0,0.0,1785000.0,Contact,227,2024,6
3819,2.2,22,Proveedores,0.0,0.0,238000.0,238000.0,Contact,245,2024,6
3820,2.2,22,Proveedores,583493265.5,0.0,11900000.0,11900000.0,Contact,1,2024,6
3821,2.4,24,"24 Impuestos, Gravámenes Y Tasas",0.0,-42750.0,42750.0,0.0,Contact,153,2024,6
3822,2.4,24,"24 Impuestos, Gravámenes Y Tasas",-4763088.72,-228000.0,228000.0,0.0,Contact,117,2024,6
3823,2.4,24,"24 Impuestos, Gravámenes Y Tasas",9500.0,-184300.0,190000.0,5700.0,Contact,13,2024,6
3824,2.4,24,"24 Impuestos, Gravámenes Y Tasas",0.0,95000.0,0.0,95000.0,Contact,243,2024,6
3825,2.4,24,"24 Impuestos, Gravámenes Y Tasas",0.0,-1425000.0,1425000.0,0.0,Contact,130,2024,6
3826,2.4,24,"24 Impuestos, Gravámenes Y Tasas",-9516648490.74,-142500.0,142500.0,0.0,Contact,106,2024,6
3827,2.4,24,"24 Impuestos, Gravámenes Y Tasas",0.0,-266000.0,266000.0,0.0,Contact,244,2024,6
3828,2.4,24,"24 Impuestos, Gravámenes Y Tasas",131210.0,114000.0,0.0,114000.0,Contact,80,2024,6
3829,2.4,24,"24 Impuestos, Gravámenes Y Tasas",0.0,9464000.0,38000.0,9502000.0,Contact,245,2024,6
3830,2.4,24,"24 Impuestos, Gravámenes Y Tasas",0.0,0.0,21000.0,21000.0,Contact,246,2024,6
3831,2.4,24,"24 Impuestos, Gravámenes Y Tasas",20329553.2661,41800.0,0.0,41800.0,Contact,34,2024,6
3832,2.4,24,"24 Impuestos, Gravámenes Y Tasas",-75000.0,-285000.0,285000.0,0.0,Contact,227,2024,6
3833,2.4,24,"24 Impuestos, Gravámenes Y Tasas",-6842950.25,-1538600.0,1900000.0,361400.0,Contact,1,2024,6
3834,2.5,25,Pasivos Por Beneficios A Empleados,9386287.2,1510457.2,92800.0,1603257.2,Employee,3,2024,6
3835,2.5,25,Pasivos Por Beneficios A Empleados,1381733.595361,205806.829815,0.0,205806.829815,PayrollProvider,66,2024,6
3836,2.5,25,Pasivos Por Beneficios A Empleados,8023186.17125,1445550.5325,0.0,1445550.5325,PayrollProvider,71,2024,6
3837,2.5,25,Pasivos Por Beneficios A Empleados,1719536.1704,304336.1704,0.0,304336.1704,PayrollProvider,30,2024,6
3838,2.5,25,Pasivos Por Beneficios A Empleados,4661522.8062,1111187.8725,0.0,1111187.8725,PayrollProvider,116,2024,6
3839,2.5,25,Pasivos Por Beneficios A Empleados,3107681.8708,740791.915,0.0,740791.915,PayrollProvider,115,2024,6
3840,2.5,25,Pasivos Por Beneficios A Empleados,8138816.6672,1449600.0,0.0,1449600.0,PayrollProvider,7,2024,6
3841,2.5,25,Pasivos Por Beneficios A Empleados,18432343.4612,2807549.2,184000.0,2991549.2,Employee,8,2024,6
3842,2.5,25,Pasivos Por Beneficios A Empleados,3353323.4044,412000.0,0.0,412000.0,PayrollProvider,38,2024,6
3843,2.5,25,Pasivos Por Beneficios A Empleados,5375533.6176,1253470.6384,0.0,1253470.6384,PayrollProvider,10,2024,6
3844,2.5,25,Pasivos Por Beneficios A Empleados,17853132.6,2906537.8,190960.0,3097497.8,Employee,9,2024,6
3845,2.5,25,Pasivos Por Beneficios A Empleados,2685375.0,298375.0,0.0,298375.0,PayrollProvider,98,2024,6
3846,2.5,25,Pasivos Por Beneficios A Empleados,1867320.0,360607.6596,0.0,360607.6596,PayrollProvider,29,2024,6
3847,2.5,25,Pasivos Por Beneficios A Empleados,6187424.6816,983264.6816,0.0,983264.6816,PayrollProvider,14,2024,6
3848,2.5,25,Pasivos Por Beneficios A Empleados,11643955.2,1897309.2,120000.0,2017309.2,Employee,12,2024,6
3849,2.5,25,Pasivos Por Beneficios A Empleados,1687500.0,187500.0,0.0,187500.0,PayrollProvider,111,2024,6
3850,2.5,25,Pasivos Por Beneficios A Empleados,540000.0,60000.0,0.0,60000.0,PayrollProvider,17,2024,6
3851,2.5,25,Pasivos Por Beneficios A Empleados,4432000.0,576000.0,0.0,576000.0,PayrollProvider,13,2024,6
3852,2.5,25,Pasivos Por Beneficios A Empleados,26344375.2,4286689.2,288000.0,4574689.2,Employee,13,2024,6
3853,2.5,25,Pasivos Por Beneficios A Empleados,8003450.52125,887500.0,0.0,887500.0,PayrollProvider,101,2024,6
3854,2.5,25,Pasivos Por Beneficios A Empleados,13894400.0,1184000.0,0.0,1184000.0,PayrollProvider,8,2024,6
3855,2.5,25,Pasivos Por Beneficios A Empleados,13464007.2,2193137.2,140800.0,2333937.2,Employee,14,2024,6
3856,2.5,25,Pasivos Por Beneficios A Empleados,1980000.0,220000.0,0.0,220000.0,PayrollProvider,95,2024,6
3857,2.5,25,Pasivos Por Beneficios A Empleados,633600.0,70400.0,0.0,70400.0,PayrollProvider,28,2024,6
3858,2.5,25,Pasivos Por Beneficios A Empleados,4451755.2,759509.2,40000.0,799509.2,Employee,18,2024,6
3859,2.5,25,Pasivos Por Beneficios A Empleados,562500.0,62500.0,0.0,62500.0,PayrollProvider,81,2024,6
3860,2.5,25,Pasivos Por Beneficios A Empleados,720000.0,80000.0,0.0,80000.0,PayrollProvider,9,2024,6
3861,2.5,25,Pasivos Por Beneficios A Empleados,20744215.2,3376449.2,224000.0,3600449.2,Employee,20,2024,6
3862,2.5,25,Pasivos Por Beneficios A Empleados,3150000.0,350000.0,0.0,350000.0,PayrollProvider,76,2024,6
3863,2.5,25,Pasivos Por Beneficios A Empleados,8071855.2,1328409.2,80000.0,1408409.2,Employee,22,2024,6
3864,2.5,25,Pasivos Por Beneficios A Empleados,3655000.0,125000.0,0.0,125000.0,PayrollProvider,107,2024,6
3865,2.5,25,Pasivos Por Beneficios A Empleados,1625104.1668,180000.0,0.0,180000.0,PayrollProvider,43,2024,6
3866,2.5,25,Pasivos Por Beneficios A Empleados,18644155.2,3035109.2,200000.0,3235109.2,Employee,25,2024,6
3867,2.5,25,Pasivos Por Beneficios A Empleados,3337500.0,575000.0,0.0,575000.0,PayrollProvider,86,2024,6
3868,2.5,25,Pasivos Por Beneficios A Empleados,3600000.0,400000.0,0.0,400000.0,PayrollProvider,12,2024,6
3869,2.5,25,Pasivos Por Beneficios A Empleados,17636126.4,2871266.0,188480.0,3059746.0,Employee,28,2024,6
3870,2.5,25,Pasivos Por Beneficios A Empleados,848160.0,94240.0,0.0,94240.0,PayrollProvider,42,2024,6
3871,2.5,25,Pasivos Por Beneficios A Empleados,25713420.8564,4172909.2,280000.0,4452909.2,Employee,32,2024,6
3872,2.5,25,Pasivos Por Beneficios A Empleados,35589080.78,5101624.6,352000.0,5453624.6,Employee,34,2024,6
3873,2.5,25,Pasivos Por Beneficios A Empleados,5159978.4,2579989.2,168000.0,2747989.2,Employee,35,2024,6
3874,2.5,25,Pasivos Por Beneficios A Empleados,1669805.6392,1669805.6392,411205.3408,2081010.98,Employee,36,2024,6
3875,2.5,25,Pasivos Por Beneficios A Empleados,0.0,3110935.3308,1024255.3192,4135190.65,Employee,37,2024,6
3876,2.5,25,Pasivos Por Beneficios A Empleados,0.0,397273.93625,0.0,397273.93625,PayrollProvider,88,2024,6
3877,2.5,25,Pasivos Por Beneficios A Empleados,0.0,834874.6,52000.0,886874.6,Employee,38,2024,6
3878,2.5,25,Pasivos Por Beneficios A Empleados,0.0,81250.0,0.0,81250.0,PayrollProvider,114,2024,6
3879,4.1,41, Ordinarios,0.0,800000.0,0.0,800000.0,Contact,242,2024,6
3880,4.1,41, Ordinarios,0.0,500000.0,0.0,500000.0,Contact,243,2024,6
3881,4.1,41, Ordinarios,11219000.0,600000.0,0.0,600000.0,Contact,80,2024,6
3882,4.1,41, Ordinarios,0.0,50000000.0,0.0,50000000.0,Contact,245,2024,6
3883,4.1,41, Ordinarios,0.0,0.0,700000.0,700000.0,Contact,246,2024,6
3884,4.1,41, Ordinarios,115161859.25,220000.0,0.0,220000.0,Contact,34,2024,6
3885,4.1,41, Ordinarios,210000.0,30000.0,0.0,30000.0,Contact,13,2024,6
3886,4.1,41, Ordinarios,10053000.0,60000.0,0.0,60000.0,Contact,1,2024,6
3887,5.1,51,De Administración Ordinarios,13857487.2,1603257.2,1603257.2,0.0,Employee,3,2024,6
3888,5.1,51,De Administración Ordinarios,1381733.595361,205806.829815,205806.829815,0.0,PayrollProvider,66,2024,6
3889,5.1,51,De Administración Ordinarios,6899606.59645,982974.3621,982974.3621,0.0,PayrollProvider,71,2024,6
3890,5.1,51,De Administración Ordinarios,7227616.6672,1087200.0,1087200.0,0.0,PayrollProvider,7,2024,6
3891,5.1,51,De Administración Ordinarios,1719536.1704,304336.1704,304336.1704,0.0,PayrollProvider,30,2024,6
3892,5.1,51,De Administración Ordinarios,4661522.8062,1111187.8725,1111187.8725,0.0,PayrollProvider,116,2024,6
3893,5.1,51,De Administración Ordinarios,3107681.8708,740791.915,740791.915,0.0,Employee,115,2024,6
3894,5.1,51,De Administración Ordinarios,28323790.27,2991549.2,2991549.2,0.0,Employee,8,2024,6
3895,5.1,51,De Administración Ordinarios,4797090.2132,940102.9788,940102.9788,0.0,PayrollProvider,10,2024,6
3896,5.1,51,De Administración Ordinarios,3353323.4044,412000.0,412000.0,0.0,PayrollProvider,38,2024,6
3897,5.1,51,De Administración Ordinarios,27305652.6,3097497.8,3097497.8,0.0,Employee,9,2024,6
3898,5.1,51,De Administración Ordinarios,2398935.0,202895.0,202895.0,0.0,PayrollProvider,98,2024,6
3899,5.1,51,De Administración Ordinarios,5635848.5112,737448.5112,737448.5112,0.0,PayrollProvider,14,2024,6
3900,5.1,51,De Administración Ordinarios,1867320.0,360607.6596,360607.6596,0.0,PayrollProvider,29,2024,6
3901,5.1,51,De Administración Ordinarios,17583955.2,2017309.2,2017309.2,0.0,Employee,12,2024,6
3902,5.1,51,De Administración Ordinarios,1507500.0,127500.0,127500.0,0.0,PayrollProvider,111,2024,6
3903,5.1,51,De Administración Ordinarios,4084000.0,432000.0,432000.0,0.0,PayrollProvider,13,2024,6
3904,5.1,51,De Administración Ordinarios,540000.0,60000.0,60000.0,0.0,PayrollProvider,17,2024,6
3905,5.1,51,De Administración Ordinarios,40600375.2,4574689.2,4574689.2,0.0,Employee,13,2024,6
3906,5.1,51,De Administración Ordinarios,7151450.52125,603500.0,603500.0,0.0,PayrollProvider,101,2024,6
3907,5.1,51,De Administración Ordinarios,12830400.0,888000.0,888000.0,0.0,PayrollProvider,8,2024,6
3908,5.1,51,De Administración Ordinarios,20433607.2,2333937.2,2333937.2,0.0,Employee,14,2024,6
3909,5.1,51,De Administración Ordinarios,1768800.0,149600.0,149600.0,0.0,PayrollProvider,95,2024,6
3910,5.1,51,De Administración Ordinarios,633600.0,70400.0,70400.0,0.0,PayrollProvider,28,2024,6
3911,5.1,51,De Administración Ordinarios,6623755.2,799509.2,799509.2,0.0,Employee,18,2024,6
3912,5.1,51,De Administración Ordinarios,502500.0,42500.0,42500.0,0.0,PayrollProvider,81,2024,6
3913,5.1,51,De Administración Ordinarios,660000.0,60000.0,60000.0,0.0,PayrollProvider,9,2024,6
3914,5.1,51,De Administración Ordinarios,31832215.2,3600449.2,3600449.2,0.0,Employee,20,2024,6
3915,5.1,51,De Administración Ordinarios,2814000.0,238000.0,238000.0,0.0,PayrollProvider,76,2024,6
3916,5.1,51,De Administración Ordinarios,12103855.2,1408409.2,1408409.2,0.0,Employee,22,2024,6
3917,5.1,51,De Administración Ordinarios,3359000.0,85000.0,85000.0,0.0,PayrollProvider,107,2024,6
3918,5.1,51,De Administración Ordinarios,1625104.1668,180000.0,180000.0,0.0,PayrollProvider,43,2024,6
3919,5.1,51,De Administración Ordinarios,28544155.2,3235109.2,3235109.2,0.0,Employee,25,2024,6
3920,5.1,51,De Administración Ordinarios,2869500.0,391000.0,391000.0,0.0,PayrollProvider,86,2024,6
3921,5.1,51,De Administración Ordinarios,3300000.0,300000.0,300000.0,0.0,PayrollProvider,12,2024,6
3922,5.1,51,De Administración Ordinarios,26965886.4,3059746.0,3059746.0,0.0,Employee,28,2024,6
3923,5.1,51,De Administración Ordinarios,848160.0,94240.0,94240.0,0.0,PayrollProvider,42,2024,6
3924,5.1,51,De Administración Ordinarios,39593837.53,4452909.2,4452909.2,0.0,Employee,32,2024,6
3925,5.1,51,De Administración Ordinarios,35809666.8,5453624.6,5453624.6,0.0,Employee,34,2024,6
3926,5.1,51,De Administración Ordinarios,5495978.4,2747989.2,2747989.2,0.0,Employee,35,2024,6
3927,5.1,51,De Administración Ordinarios,1777677.98,1777677.98,1777677.98,0.0,Employee,36,2024,6
3928,5.1,51,De Administración Ordinarios,0.0,3365190.65,3365190.65,0.0,Employee,37,2024,6
3929,5.1,51,De Administración Ordinarios,0.0,270146.27665,270146.27665,0.0,PayrollProvider,88,2024,6
3930,5.1,51,De Administración Ordinarios,0.0,886874.6,886874.6,0.0,Employee,38,2024,6
